# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_MAJO_10_BH1
# sample_count: 82209
# sample_rate_hz: 40
# start_time: 2011-03-11T05:42:20.019538Z
# field_unit: Counts
# field_type: INTEGER
Sample
23003
23180
22782
23239
23500
22856
22796
22050
22335
22616
21298
21062
20781
20210
19927
19633
19287
18388
18157
18023
17130
16280
15643
14791
13926
13413
12667
12117
11813
10885
9561
8841
8564
8038
7668
7418
6785
5672
5244
5067
3568
2572
2406
1462
810
703
158
-213
-512
-1365
-1877
-2176
-3026
-3911
-4094
-3921
-4466
-5065
-5499
-6678
-7563
-7800
-8603
-9355
-9460
-9822
-10348
-10283
-9690
-9742
-9833
-9111
-9186
-9242
-8759
-9101
-9613
-10024
-10006
-9667
-9250
-8144
-7533
-7653
-6819
-5053
-4196
-4104
-3210
-2482
-2591
-1978
-974
-439
666
2043
2888
4158
6035
7296
8173
9381
9970
10358
11490
11936
11992
12943
13623
14173
15151
15462
15800
16752
17786
18594
18379
18660
19380
18785
18406
18007
17271
16875
16613
16929
16607
16065
16221
15672
15326
15447
14699
14230
14479
14467
14576
14882
14820
14513
13938
13390
13129
12851
12931
12428
11346
11249
11166
10818
10834
10564
10361
10861
11304
11478
12193
12974
12884
12484
12384
12057
11460
11236
11129
10658
10540
11085
11088
10662
11029
11400
10998
10924
11099
10364
9879
10195
9804
9246
8808
8281
8199
8080
8032
8011
8100
8339
7985
7560
7489
6852
5492
4721
4569
4421
4409
4257
3805
3308
3420
3519
3171
3147
2684
2101
1798
1071
137
-1139
-2050
-2765
-3899
-4432
-4863
-5879
-6720
-7046
-7649
-8423
-8526
-8819
-9359
-9086
-8764
-9008
-9239
-9799
-10612
-10506
-9966
-10145
-10152
-9597
-9260
-9107
-9117
-8986
-8820
-8222
-6789
-6163
-5885
-4775
-4482
-4840
-4107
-3071
-2488
-1699
-439
922
2218
3596
4813
5315
5925
6887
6951
7861
9478
9738
10764
12702
13472
13786
14721
15609
15687
15907
16787
17086
16905
17490
18253
18263
18492
19177
19456
20175
20879
20476
20456
20578
20046
19874
19752
19444
19357
19504
19745
19707
20117
20448
19832
19783
19697
19016
18772
18345
17961
17514
16871
16646
15903
15153
14881
14284
13959
14431
14675
13520
12442
12036
10715
9700
9633
8883
7906
7548
6797
5442
4820
4307
3074
2118
1554
1123
875
851
404
-494
-1355
-2393
-2938
-3305
-3697
-4171
-4934
-4878
-5337
-6507
-6640
-6682
-6978
-6506
-5911
-6173
-5933
-5281
-5240
-4728
-4314
-4682
-4994
-4159
-3312
-3464
-2620
-2024
-2042
-1219
-731
-394
-84
-40
682
1457
1863
3155
4241
4490
5179
5636
5664
5894
6259
6611
6874
7282
7588
8714
10467
10704
10842
11520
11867
12162
12418
12865
12850
13484
14568
14271
14512
15546
16007
15967
15541
15504
15032
14769
15480
15310
15518
16060
15987
15998
15987
16037
15006
14252
14468
13300
12383
12441
11913
11452
11721
12133
11961
12230
12672
11972
11210
10753
9817
8531
7686
6925
6001
5633
5701
5359
4710
5176
5434
4633
4807
4565
3566
3671
3023
2353
3272
3329
2746
2608
2557
2653
2265
1755
1279
771
888
931
718
908
1221
1569
2066
2931
3235
2961
3714
3579
3087
3565
3266
3362
3537
3882
4814
4642
4850
5524
5747
6290
6446
5899
5952
6427
5955
5852
6876
7254
6597
6506
6709
5832
5530
6104
5933
5676
6416
7188
7158
7249
7397
7565
8130
8625
8642
7943
7968
8466
8266
8767
9320
9308
9184
9308
9657
9609
10104
10175
10086
10722
10602
10277
10328
10166
9540
9631
10256
10137
9906
9954
10082
9555
9094
9203
8335
7971
8572
7670
7110
8033
7958
7342
7265
7241
7165
7069
7104
7013
7240
7876
7596
7256
7883
7966
7315
7472
7643
6994
7083
7541
7567
7806
7938
7606
7154
7227
7299
6851
6559
6270
5959
6066
6281
6087
5866
6226
6111
5528
5453
5312
4895
4685
5094
5014
4898
5397
5294
5701
5871
5138
4612
4304
4173
3259
2691
2723
1930
1688
2163
2326
2684
3203
3481
3493
3491
3837
3630
2997
2929
2760
1958
1635
2434
3404
3506
2562
2078
2283
2928
3126
1516
919
1871
2317
2452
2443
2122
2487
4099
4420
3081
2448
2679
3123
3641
3523
3296
3958
4680
5240
5178
4417
3785
3546
3721
3939
4467
5180
5918
6990
7500
8091
8791
8195
8216
8737
8524
8807
9696
10378
10677
11855
13615
14439
14703
15217
15447
15521
15883
15765
15725
15922
15934
16304
17263
18534
18332
17972
19441
19554
18826
19327
19080
18790
19314
19124
18627
18372
18019
17503
17105
17135
16522
15364
15261
15603
15166
14736
14759
14277
13844
13965
13462
12710
12143
11805
11217
10137
10107
9363
8244
9001
8601
7342
7148
6043
4413
4115
4178
3430
2719
2274
1739
1179
638
-100
-1434
-2331
-2861
-4033
-4405
-4222
-4989
-5508
-5364
-5633
-6648
-7172
-6674
-7027
-7244
-6872
-7984
-8565
-8115
-8497
-8561
-7796
-7430
-7460
-7066
-6752
-6666
-6409
-6150
-5873
-5409
-4263
-2979
-1713
-63
1045
1842
2757
3488
4216
5412
6793
7252
7931
9564
10945
11902
12790
13583
13991
14712
15641
16120
17147
18472
18605
18313
18959
19223
18746
19188
19939
19880
20116
20906
21007
20867
20988
20854
20534
20121
19830
19343
18622
18188
17457
16301
15304
14382
13357
12995
13099
12435
11480
10650
9922
8863
7480
6846
6068
5585
5903
5166
4361
4362
3515
2063
1214
339
-1026
-1665
-1785
-2469
-2511
-2024
-2292
-2478
-1927
-1586
-2075
-2128
-1855
-2118
-2060
-1976
-2435
-2994
-3190
-3234
-3342
-2932
-2690
-3035
-2724
-2130
-2133
-1755
-1044
-972
-742
27
505
508
582
1094
1205
1056
1201
932
847
1308
1788
2218
2667
3012
3308
4162
5164
5675
5958
6661
6859
6414
7091
7603
7254
7732
8932
9538
10011
11050
11303
11630
12742
13036
12756
12388
12417
13087
13554
14042
13911
13645
14590
14750
14665
15650
16032
15965
15653
14882
14068
13294
13294
13505
12979
13099
13509
12789
12366
12143
11281
10785
10705
10120
9293
9457
9737
9179
8644
8483
7717
6986
7360
7360
7231
7378
7329
6916
6094
5894
5737
5741
6245
6237
6675
7723
7852
7653
8031
8174
7907
7997
8009
7552
7418
7391
7193
6590
6063
5865
4854
4430
4689
4159
3890
4105
3830
3121
3200
3491
2924
3034
3488
2948
2744
2946
2017
858
815
582
79
809
1116
-194
-717
-24
-128
-130
570
155
-433
62
497
641
1399
2038
1873
2504
3421
3166
3282
3801
3525
3358
3385
3300
3596
4302
5161
5770
6637
7478
7746
8220
8725
9139
8941
8513
8536
8067
8310
9652
10194
9849
9869
9941
9870
10580
11200
11371
11808
12087
11796
11964
12692
12323
11539
11667
12074
12102
12041
12119
11917
11851
12319
12361
11979
11910
11615
11433
11946
12147
11793
11793
12066
11765
11414
11737
11824
11246
11243
11514
10729
10127
10474
10399
10072
10140
9737
9042
8891
8375
7195
7170
7755
7208
6838
7146
6741
6117
6287
6194
5421
4851
4578
3740
2709
2760
2259
1342
1778
1745
877
760
854
302
306
358
-778
-1306
-1030
-914
-682
-41
384
-43
-231
-34
-196
-267
215
724
801
898
867
207
154
629
251
710
2121
2579
3016
3612
3694
3841
4049
4326
3707
2740
3386
3732
3918
5004
5045
4985
5728
5802
5276
5387
5937
5990
6127
7036
7790
8191
8907
9575
9936
10494
10876
10579
10745
11019
10684
10584
10897
11375
11881
12855
13820
14403
15016
15093
14693
14405
14226
13810
13225
13268
13565
13118
12706
12748
12537
12287
12278
12008
11710
11871
11780
11174
10723
10521
9620
8617
8619
8615
8691
9080
8989
8268
7306
6638
5967
5672
5871
5508
5390
5972
5560
4888
5102
4949
4379
4492
5250
5346
5270
5734
5784
5316
5215
5315
4781
5056
5385
4585
4629
4927
5042
5207
5041
5730
5792
5582
6953
6849
7006
8721
8340
8006
8498
7902
7265
7447
7912
7662
7730
8618
8662
8539
8846
8394
8262
8800
8852
8763
9438
10476
10386
10103
10511
10066
9179
8866
8891
9150
9624
10591
11072
10880
10995
10755
10472
10868
11032
10440
10249
10737
10589
10203
10286
9783
8629
8317
8119
7465
7780
7965
7523
7561
7692
7316
6774
6583
6040
5791
6271
6152
6029
6270
6378
5643
4562
4818
4095
2638
2929
2445
1923
2601
2251
1965
2226
2429
2598
1770
1262
1503
1043
958
1920
2042
1339
1855
1851
1053
1617
1107
308
846
678
1085
2023
2538
3186
3175
3292
3794
3645
3632
3797
3418
3487
4288
4505
4282
4539
4800
4883
5383
5635
5416
